latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,predicted_type,max_prob,prob_type2
30.02059,80.56812,305.73,0.39,0.36,2024-01-01,2020,N20,VIIRS,n,2,280.0,1.61,N,0,2,0.75,0.75
23.73543,86.431,304.36,0.47,0.48,2024-01-01,2021,N20,VIIRS,n,2,288.48,2.04,N,0,2,0.83,0.83
22.01896,83.75241,307.85,0.53,0.42,2024-01-01,2022,N20,VIIRS,n,2,289.49,1.91,N,0,2,0.81,0.81
16.33283,75.39091,301.23,0.43,0.38,2024-01-01,2024,N20,VIIRS,n,2,287.33,1.26,N,0,2,0.76,0.76
21.70517,87.32929,300.7,0.4,0.37,2024-01-03,1944,N20,VIIRS,n,2,285.31,0.64,N,0,2,0.8,0.8
31.3446,77.67332,305.35,0.43,0.62,2024-01-03,2122,N20,VIIRS,n,2,275.82,1.77,N,0,2,0.75,0.75
18.61481,76.09339,316.92,0.67,0.74,2024-01-03,2126,N20,VIIRS,n,2,285.15,3.45,N,0,2,0.71,0.71
23.8401,85.46601,296.55,0.6,0.53,2024-01-04,1925,N20,VIIRS,n,2,285.97,1.32,N,0,2,0.75,0.75
33.01257,74.30998,299.08,0.44,0.39,2024-01-04,2103,N20,VIIRS,n,2,264.94,1.29,N,0,2,0.77,0.77
22.01776,83.75208,301.01,0.43,0.62,2024-01-05,2047,N20,VIIRS,n,2,286.57,1.36,N,0,2,0.73,0.73
20.86327,84.99133,298.94,0.55,0.68,2024-01-05,2047,N20,VIIRS,n,2,288.15,2.14,N,0,2,0.81,0.81
18.20993,79.53307,310.53,0.55,0.51,2024-01-05,2048,N20,VIIRS,n,2,289.2,2.33,N,0,2,0.82,0.82
20.97237,85.01949,296.7,0.54,0.51,2024-01-06,2028,N20,VIIRS,n,2,286.48,1.68,N,0,2,0.86,0.86
20.96883,85.01333,314.8,0.54,0.51,2024-01-06,2028,N20,VIIRS,n,2,288.32,2.46,N,0,2,0.72,0.72
17.74802,81.9256,301.81,0.4,0.44,2024-01-06,2029,N20,VIIRS,n,2,284.82,0.79,N,0,2,0.74,0.74
23.79618,87.07245,298.17,0.5,0.41,2024-01-07,2009,N20,VIIRS,n,2,287.85,1.83,N,0,2,0.72,0.72
21.71465,83.41358,329.25,0.49,0.4,2024-01-08,722,N20,VIIRS,l,2,302.48,6.25,D,0,2,0.79,0.79
22.31407,82.73624,299.9,0.53,0.42,2024-01-08,1950,N20,VIIRS,n,2,288.86,1.03,N,0,2,0.76,0.76
28.09219,95.56581,325.48,0.55,0.43,2024-01-09,704,N20,VIIRS,l,2,300.35,8.35,D,0,2,0.71,0.71
23.76355,86.41579,297.22,0.42,0.45,2024-01-09,1931,N20,VIIRS,n,2,286.36,0.98,N,0,2,0.77,0.77
24.6585,73.87531,296.64,0.46,0.47,2024-01-09,2112,N20,VIIRS,n,2,285.11,0.76,N,0,2,0.75,0.75
16.23848,75.07748,301.85,0.39,0.36,2024-01-11,2036,N20,VIIRS,n,2,287.84,0.76,N,0,2,0.77,0.77
31.01195,77.78703,302.38,0.35,0.57,2024-01-13,1954,N20,VIIRS,n,2,278.69,1.15,N,0,2,0.74,0.74
23.99228,82.62458,295.69,0.46,0.39,2024-01-13,1956,N20,VIIRS,n,2,282.27,0.67,N,0,2,0.78,0.78
23.79238,87.07565,300.34,0.39,0.36,2024-01-13,1956,N20,VIIRS,n,2,290.12,1.56,N,0,2,0.8,0.8
22.31374,82.74014,305.81,0.44,0.39,2024-01-13,1956,N20,VIIRS,n,2,287.67,1.08,N,0,2,0.76,0.76
23.79515,85.55988,298.54,0.39,0.36,2024-01-13,1956,N20,VIIRS,n,2,287.95,1.29,N,0,2,0.86,0.86
21.00197,86.02711,301.81,0.5,0.41,2024-01-14,1938,N20,VIIRS,n,2,289.64,1.41,N,0,2,0.77,0.77
22.02108,83.7459,303.5,0.68,0.74,2024-01-15,2059,N20,VIIRS,n,2,285.3,1.86,N,0,2,0.84,0.84
22.31529,82.73628,298.65,0.58,0.69,2024-01-15,2059,N20,VIIRS,n,2,286.14,1.1,N,0,2,0.75,0.75
21.32024,72.86204,311.97,0.46,0.39,2024-01-15,2100,N20,VIIRS,n,2,285.63,1.54,N,0,2,0.74,0.74
18.38461,73.8867,301.96,0.57,0.43,2024-01-15,2101,N20,VIIRS,n,2,287.12,1.41,N,0,2,0.76,0.76
33.1958,75.89005,296.89,0.4,0.37,2024-01-16,2038,N20,VIIRS,n,2,267.1,0.8,N,0,2,0.77,0.77
22.00335,82.67291,301.94,0.58,0.52,2024-01-16,2040,N20,VIIRS,n,2,288.48,2.01,N,0,2,0.77,0.77
24.65768,73.87445,296.87,0.39,0.37,2024-01-16,2040,N20,VIIRS,n,2,286.39,1.29,N,0,2,0.75,0.75
24.14114,82.56647,310.35,0.43,0.38,2024-01-17,2021,N20,VIIRS,n,2,285.7,2.22,N,0,2,0.76,0.76
23.3288,70.21126,300.52,0.35,0.56,2024-01-17,2022,N20,VIIRS,n,2,287.79,0.98,N,0,2,0.79,0.79
13.49211,77.23146,300.85,0.56,0.43,2024-01-18,2005,N20,VIIRS,n,2,289.59,1.56,N,0,2,0.85,0.85
22.10405,83.52425,307.17,0.39,0.44,2024-01-19,1944,N20,VIIRS,n,2,288.0,2.15,N,0,2,0.74,0.74
17.29828,73.39861,305.21,0.46,0.47,2024-01-20,2107,N20,VIIRS,n,2,290.31,1.73,N,0,2,0.75,0.75
34.60299,74.29779,295.99,0.41,0.37,2024-01-21,2044,N20,VIIRS,n,2,270.86,0.62,N,0,2,0.77,0.77
19.1013,82.16747,299.18,0.39,0.59,2024-01-21,2048,N20,VIIRS,n,2,285.43,1.54,N,0,2,0.77,0.77
20.14318,73.54007,300.97,0.39,0.36,2024-01-21,2048,N20,VIIRS,n,2,287.88,2.0,N,0,2,0.71,0.71
23.79597,85.56013,295.45,0.51,0.5,2024-01-22,2027,N20,VIIRS,n,2,284.26,1.85,N,0,2,0.74,0.74
26.77156,94.5055,305.06,0.4,0.6,2024-01-23,2007,N20,VIIRS,n,2,281.81,1.57,N,0,2,0.83,0.83
21.246,79.23086,297.53,0.45,0.39,2024-01-23,2010,N20,VIIRS,n,2,287.3,1.39,N,0,2,0.74,0.74
19.27412,76.21613,296.16,0.41,0.45,2024-01-23,2010,N20,VIIRS,n,2,285.74,1.42,N,0,2,0.89,0.89
23.73197,86.75696,298.89,0.39,0.36,2024-01-24,1950,N20,VIIRS,n,2,287.69,1.14,N,0,2,0.74,0.74
17.28385,73.91919,301.93,0.56,0.68,2024-01-24,1952,N20,VIIRS,n,2,288.39,1.7,N,0,2,0.79,0.79
18.61059,74.52744,297.53,0.52,0.67,2024-01-24,1952,N20,VIIRS,n,2,283.35,0.8,N,0,2,0.73,0.73
23.77219,86.39723,301.56,0.42,0.45,2024-01-25,1931,N20,VIIRS,n,2,286.42,1.65,N,0,2,0.86,0.86
20.98545,85.12479,303.84,0.46,0.47,2024-01-25,1932,N20,VIIRS,n,2,287.15,0.89,N,0,2,0.75,0.75
17.07991,78.09486,299.37,0.6,0.71,2024-01-25,2113,N20,VIIRS,n,2,287.54,0.69,N,0,2,0.74,0.74
22.05816,85.46512,295.02,0.46,0.64,2024-01-26,1913,N20,VIIRS,n,2,283.2,0.7,N,0,2,0.96,0.96
21.08342,85.03301,299.96,0.48,0.65,2024-01-26,1913,N20,VIIRS,n,2,286.42,3.17,N,0,2,0.72,0.72
30.98329,78.68418,295.52,0.51,0.41,2024-01-28,2013,N20,VIIRS,n,2,266.41,1.62,N,0,2,0.73,0.73
23.73726,86.43038,312.12,0.57,0.43,2024-01-28,2015,N20,VIIRS,n,2,289.52,3.57,N,0,2,0.76,0.76
23.75462,86.40225,297.96,0.56,0.43,2024-01-28,2015,N20,VIIRS,n,2,286.77,1.74,N,0,2,0.74,0.74
23.83601,84.95025,298.46,0.47,0.4,2024-01-28,2015,N20,VIIRS,n,2,283.76,1.02,N,0,2,0.76,0.76
23.75509,86.40234,301.13,0.39,0.36,2024-01-29,1956,N20,VIIRS,n,2,289.12,3.07,N,0,2,0.82,0.82
21.17554,73.31673,321.27,0.53,0.67,2024-01-29,1957,N20,VIIRS,n,2,286.54,2.8,N,0,2,0.79,0.79
15.2841,74.9594,301.48,0.73,0.76,2024-01-30,1940,N20,VIIRS,n,2,287.32,0.98,N,0,2,0.83,0.83
21.66465,83.92429,298.51,0.71,0.75,2024-01-31,2059,N20,VIIRS,n,2,285.4,0.87,N,0,2,0.75,0.75
24.20491,82.70849,297.25,0.44,0.38,2024-02-02,2021,N20,VIIRS,n,2,286.49,1.18,N,0,2,0.75,0.75
23.73757,86.43134,310.67,0.52,0.5,2024-02-05,1925,N20,VIIRS,n,2,289.01,3.27,N,0,2,0.77,0.77
21.76322,83.83809,303.51,0.74,0.76,2024-02-06,1906,N20,VIIRS,n,2,286.83,1.69,N,0,2,0.81,0.81
20.985,85.12369,301.41,0.6,0.7,2024-02-06,1907,N20,VIIRS,n,2,288.87,2.0,N,0,2,0.81,0.81
14.06137,75.52895,312.84,0.54,0.42,2024-02-06,2049,N20,VIIRS,n,2,291.99,1.75,N,0,2,0.79,0.79
13.38339,76.30627,305.7,0.39,0.36,2024-02-07,2031,N20,VIIRS,n,2,292.78,0.77,N,0,2,0.77,0.77
23.80216,85.54162,300.25,0.43,0.38,2024-02-08,2009,N20,VIIRS,n,2,284.66,1.46,N,0,2,0.74,0.74
20.76167,85.29517,303.21,0.46,0.39,2024-02-08,2010,N20,VIIRS,n,2,290.51,1.89,N,0,2,0.84,0.84
22.32353,82.58745,310.74,0.53,0.42,2024-02-09,1950,N20,VIIRS,n,2,287.92,1.94,N,0,2,0.74,0.74
21.21153,83.1358,299.11,0.49,0.4,2024-02-09,1951,N20,VIIRS,n,2,288.66,1.07,N,0,2,0.88,0.88
20.30256,78.34064,302.66,0.61,0.54,2024-02-09,1951,N20,VIIRS,n,2,289.98,2.04,N,0,2,0.75,0.75
19.30831,76.06241,310.84,0.42,0.61,2024-02-09,1951,N20,VIIRS,n,2,289.78,1.71,N,0,2,0.71,0.71
18.01662,73.76063,314.12,0.58,0.7,2024-02-09,1952,N20,VIIRS,n,2,289.14,1.63,N,0,2,0.73,0.73
25.10121,73.47307,298.04,0.42,0.61,2024-02-09,2130,N20,VIIRS,n,2,286.21,1.27,N,0,2,0.78,0.78
11.10166,76.60719,308.69,0.64,0.72,2024-02-10,1935,N20,VIIRS,n,2,287.99,1.79,N,0,2,0.74,0.74
19.32721,73.91633,311.8,0.58,0.52,2024-02-10,2113,N20,VIIRS,n,2,287.17,1.99,N,0,2,0.75,0.75
14.10744,77.60318,304.65,0.65,0.73,2024-02-10,2114,N20,VIIRS,n,2,287.56,1.45,N,0,2,0.79,0.79
18.06673,73.77301,314.19,0.6,0.53,2024-02-10,2114,N20,VIIRS,n,2,289.01,2.08,N,0,2,0.72,0.72
17.87867,73.91976,316.12,0.48,0.4,2024-02-11,2055,N20,VIIRS,n,2,290.37,2.47,N,0,2,0.83,0.83
17.49545,77.79423,305.36,0.44,0.39,2024-02-12,2036,N20,VIIRS,n,2,289.18,0.9,N,0,2,0.73,0.73
17.87884,73.76868,305.08,0.4,0.37,2024-02-12,2036,N20,VIIRS,n,2,283.33,0.96,N,0,2,0.72,0.72
17.95613,73.39639,301.52,0.46,0.47,2024-02-13,2017,N20,VIIRS,n,2,283.67,0.76,N,0,2,0.81,0.81
19.65907,74.95263,299.99,0.39,0.44,2024-02-13,2017,N20,VIIRS,n,2,274.39,1.16,N,0,2,0.71,0.71
33.29728,74.13887,296.13,0.4,0.44,2024-02-15,2116,N20,VIIRS,n,2,282.58,0.72,N,0,2,0.74,0.74
19.10886,82.16069,306.48,0.55,0.68,2024-02-16,1920,N20,VIIRS,n,2,286.78,1.47,N,0,2,0.75,0.75
22.10622,83.52303,302.52,0.66,0.73,2024-02-16,2059,N20,VIIRS,n,2,288.52,1.59,N,0,2,0.91,0.91
24.51055,73.86533,306.05,0.47,0.39,2024-02-16,2059,N20,VIIRS,n,2,287.97,1.18,N,0,2,0.71,0.71
18.6393,76.56779,299.5,0.55,0.51,2024-02-16,2101,N20,VIIRS,n,2,285.11,0.69,N,0,2,0.83,0.83
18.02763,73.80142,301.11,0.38,0.43,2024-02-16,2101,N20,VIIRS,n,2,289.69,1.64,N,0,2,0.72,0.72
23.73939,86.43069,306.85,0.66,0.73,2024-02-17,1900,N20,VIIRS,n,2,290.41,3.04,N,0,2,0.73,0.73
29.89637,79.8156,305.34,0.45,0.39,2024-02-17,2039,N20,VIIRS,n,2,282.14,0.68,N,0,2,0.74,0.74
9.61703,77.83875,323.91,0.47,0.48,2024-02-17,2044,N20,VIIRS,n,2,292.66,3.99,N,0,2,0.85,0.85
24.16818,82.63903,298.13,0.44,0.38,2024-02-18,2021,N20,VIIRS,n,2,286.37,1.13,N,0,2,0.82,0.82
18.32669,73.90688,313.28,0.53,0.42,2024-02-18,2023,N20,VIIRS,n,2,290.23,2.08,N,0,2,0.71,0.71
13.47734,78.24176,301.6,0.39,0.36,2024-02-18,2024,N20,VIIRS,n,2,291.06,1.97,N,0,2,0.8,0.8
23.79495,85.55782,301.02,0.39,0.36,2024-02-19,2002,N20,VIIRS,n,2,290.82,1.75,N,0,2,0.8,0.8
17.33276,73.83348,307.96,0.35,0.56,2024-02-19,2005,N20,VIIRS,n,2,289.83,3.77,N,0,2,0.79,0.79
17.78972,73.85474,305.57,0.35,0.57,2024-02-19,2005,N20,VIIRS,n,2,290.6,1.28,N,0,2,0.78,0.78
14.05073,78.57169,305.67,0.48,0.4,2024-02-19,2005,N20,VIIRS,n,2,293.5,1.04,N,0,2,0.75,0.75
15.82974,78.76585,310.13,0.49,0.4,2024-02-19,2005,N20,VIIRS,n,2,292.22,1.33,N,0,2,0.71,0.71
22.55109,76.01868,306.21,0.54,0.68,2024-02-20,2125,N20,VIIRS,n,2,288.84,1.32,N,0,2,0.74,0.74
18.50908,73.65159,300.49,0.47,0.64,2024-02-20,2126,N20,VIIRS,n,2,287.92,0.6,N,0,2,0.76,0.76
16.0704,78.9724,305.11,0.65,0.73,2024-02-21,1927,N20,VIIRS,n,2,292.78,1.63,N,0,2,0.78,0.78
20.00826,79.18346,303.5,0.49,0.65,2024-02-21,2106,N20,VIIRS,n,2,289.62,1.36,N,0,2,0.75,0.75
19.92521,78.71846,301.2,0.45,0.47,2024-02-22,2048,N20,VIIRS,n,2,290.94,1.58,N,0,2,0.79,0.79
10.07651,77.44909,307.04,0.56,0.51,2024-02-22,2050,N20,VIIRS,n,2,290.02,1.69,N,0,2,0.85,0.85
23.4858,87.36575,298.51,0.34,0.56,2024-02-23,2027,N20,VIIRS,n,2,287.08,0.98,N,0,2,0.83,0.83
24.36068,73.81915,300.35,0.52,0.41,2024-02-23,2028,N20,VIIRS,n,2,289.49,1.85,N,0,2,0.85,0.85
21.16743,73.57362,296.33,0.63,0.54,2024-02-24,2010,N20,VIIRS,n,2,285.99,1.64,N,0,2,0.72,0.72
18.55088,73.64595,300.13,0.58,0.52,2024-02-24,2011,N20,VIIRS,n,2,288.29,1.23,N,0,2,0.8,0.8
18.02749,73.50396,306.18,0.58,0.52,2024-02-24,2011,N20,VIIRS,n,2,291.63,1.49,N,0,2,0.71,0.71
17.80505,73.1692,308.23,0.61,0.53,2024-02-24,2011,N20,VIIRS,n,2,290.24,1.39,N,0,2,0.74,0.74
14.20384,78.59076,323.46,0.41,0.37,2024-02-24,2012,N20,VIIRS,n,2,293.98,2.97,N,0,2,0.78,0.78
31.00775,77.6722,295.64,0.45,0.63,2024-02-25,1948,N20,VIIRS,n,2,273.65,0.91,N,0,2,0.82,0.82
23.78856,87.07735,301.32,0.39,0.36,2024-02-25,1950,N20,VIIRS,n,2,290.37,1.82,N,0,2,0.93,0.93
19.11236,78.8465,306.62,0.55,0.51,2024-02-25,1951,N20,VIIRS,n,2,287.75,1.64,N,0,2,0.82,0.82
19.22942,73.81445,308.47,0.59,0.7,2024-02-25,1952,N20,VIIRS,n,2,286.15,1.77,N,0,2,0.82,0.82
17.67202,73.39278,298.98,0.61,0.71,2024-02-25,1952,N20,VIIRS,n,2,288.83,1.38,N,0,2,0.78,0.78
18.06089,73.44136,307.54,0.61,0.71,2024-02-25,1952,N20,VIIRS,n,2,291.29,2.45,N,0,2,0.73,0.73
12.0795,76.63577,313.78,0.62,0.54,2024-02-25,1953,N20,VIIRS,n,2,292.36,2.27,N,0,2,0.81,0.81
18.09418,73.22832,309.48,0.57,0.69,2024-02-25,2132,N20,VIIRS,n,2,290.32,1.71,N,0,2,0.75,0.75
18.35628,73.61029,300.58,0.59,0.7,2024-02-25,2132,N20,VIIRS,n,2,287.13,1.12,N,0,2,0.75,0.75
17.08276,73.99485,299.26,0.67,0.73,2024-02-25,2133,N20,VIIRS,n,2,288.06,1.29,N,0,2,0.9,0.9
21.00027,86.01367,301.73,0.41,0.45,2024-02-26,1932,N20,VIIRS,n,2,290.41,1.44,N,0,2,0.75,0.75
17.62094,73.90189,305.87,0.63,0.54,2024-02-26,2114,N20,VIIRS,n,2,289.08,2.27,N,0,2,0.74,0.74
15.1828,76.51992,301.62,0.52,0.67,2024-02-26,2114,N20,VIIRS,n,2,290.28,1.87,N,0,2,0.78,0.78
23.84081,84.94777,298.62,0.52,0.67,2024-02-27,1912,N20,VIIRS,n,2,283.89,0.86,N,0,2,0.72,0.72
23.69803,87.11576,304.99,0.76,0.77,2024-02-28,1853,N20,VIIRS,n,2,290.45,3.8,N,0,2,0.9,0.9
23.7123,87.24434,310.91,0.41,0.61,2024-02-28,2034,N20,VIIRS,n,2,289.56,1.72,N,0,2,0.77,0.77
17.21655,74.44679,316.64,0.39,0.36,2024-02-28,2036,N20,VIIRS,n,2,287.97,1.22,N,0,2,0.72,0.72
16.67397,74.52574,304.22,0.38,0.36,2024-02-28,2036,N20,VIIRS,n,2,290.1,1.54,N,0,2,0.72,0.72
16.81101,74.45694,311.81,0.38,0.36,2024-02-28,2036,N20,VIIRS,n,2,290.96,1.08,N,0,2,0.78,0.78
10.03291,77.06868,302.67,0.5,0.41,2024-02-28,2038,N20,VIIRS,n,2,289.5,1.27,N,0,2,0.77,0.77
22.01642,83.75645,305.89,0.44,0.39,2024-02-29,2016,N20,VIIRS,n,2,291.48,1.94,N,0,2,0.83,0.83
13.46993,75.86852,303.33,0.45,0.39,2024-02-29,2018,N20,VIIRS,n,2,288.76,1.01,N,0,2,0.71,0.71
26.79458,94.68754,300.0,0.53,0.5,2024-03-01,1955,N20,VIIRS,n,2,285.8,0.9,N,0,2,0.71,0.71
23.69612,85.28944,308.55,0.39,0.36,2024-03-01,1956,N20,VIIRS,n,2,289.46,2.03,N,0,2,0.92,0.92
18.65578,73.60327,302.38,0.47,0.64,2024-03-01,1958,N20,VIIRS,n,2,288.22,1.32,N,0,2,0.72,0.72
16.32165,76.12193,316.43,0.6,0.53,2024-03-01,1959,N20,VIIRS,n,2,293.08,1.48,N,0,2,0.71,0.71
23.78074,92.71249,309.51,0.41,0.37,2024-03-02,1937,N20,VIIRS,n,2,287.95,0.96,N,0,2,0.76,0.76
22.06506,83.33385,302.15,0.5,0.66,2024-03-03,1919,N20,VIIRS,n,2,288.57,1.19,N,0,2,0.71,0.71
19.09254,84.45177,304.14,0.39,0.59,2024-03-03,1920,N20,VIIRS,n,2,291.8,1.45,N,0,2,0.74,0.74
12.4015,78.84371,303.77,0.77,0.77,2024-03-03,1922,N20,VIIRS,n,2,289.79,2.11,N,0,2,0.9,0.9
22.57455,76.36771,298.47,0.45,0.47,2024-03-03,2100,N20,VIIRS,n,2,288.08,0.83,N,0,2,0.73,0.73
22.47538,73.12141,304.73,0.46,0.39,2024-03-03,2100,N20,VIIRS,n,2,286.14,3.72,N,0,2,0.78,0.78
19.12409,77.06062,301.93,0.58,0.52,2024-03-03,2101,N20,VIIRS,n,2,288.94,1.21,N,0,2,0.78,0.78
25.32399,93.90523,302.31,0.47,0.48,2024-03-04,1859,N20,VIIRS,n,2,280.83,1.58,N,0,2,0.84,0.84
16.25893,76.08029,301.7,0.45,0.39,2024-03-04,2043,N20,VIIRS,n,2,290.09,1.8,N,0,2,0.91,0.91
26.16643,91.89456,301.33,0.46,0.47,2024-03-06,2001,N20,VIIRS,n,2,287.33,1.07,N,0,2,0.76,0.76
26.27366,93.20557,312.52,0.55,0.51,2024-03-06,2001,N20,VIIRS,n,2,286.28,2.21,N,0,2,0.77,0.77
22.61228,76.48344,310.53,0.54,0.51,2024-03-06,2003,N20,VIIRS,n,2,290.77,1.79,N,0,2,0.76,0.76
17.95147,73.83648,314.77,0.35,0.57,2024-03-06,2004,N20,VIIRS,n,2,289.89,2.37,N,0,2,0.71,0.71
19.71168,74.68222,300.85,0.67,0.74,2024-03-07,1945,N20,VIIRS,n,2,287.69,0.97,N,0,2,0.84,0.84
21.12483,73.96665,299.51,0.77,0.77,2024-03-07,1945,N20,VIIRS,n,2,287.69,1.17,N,0,2,0.73,0.73
21.3619,75.25069,302.85,0.64,0.72,2024-03-07,1945,N20,VIIRS,n,2,289.57,1.17,N,0,2,0.71,0.71
18.50931,75.26311,303.31,0.59,0.7,2024-03-07,2126,N20,VIIRS,n,2,286.22,1.42,N,0,2,0.83,0.83
25.65527,93.1267,300.63,0.4,0.37,2024-03-08,1924,N20,VIIRS,n,2,287.62,0.87,N,0,2,0.71,0.71
26.03119,93.35954,313.86,0.39,0.36,2024-03-08,1924,N20,VIIRS,n,2,288.37,1.46,N,0,2,0.79,0.79
20.99979,86.02374,301.06,0.52,0.5,2024-03-08,1925,N20,VIIRS,n,2,289.28,1.72,N,0,2,0.79,0.79
18.04029,80.084,312.87,0.58,0.7,2024-03-08,1926,N20,VIIRS,n,2,290.98,2.77,N,0,2,0.71,0.71
16.00165,79.13624,305.63,0.64,0.72,2024-03-08,1927,N20,VIIRS,n,2,288.83,1.88,N,0,2,0.83,0.83
18.60434,74.5288,311.85,0.52,0.5,2024-03-08,2107,N20,VIIRS,n,2,287.33,2.16,N,0,2,0.75,0.75
19.35753,75.57784,312.52,0.58,0.52,2024-03-08,2107,N20,VIIRS,n,2,286.95,2.29,N,0,2,0.84,0.84
19.5123,75.14226,309.69,0.54,0.51,2024-03-08,2107,N20,VIIRS,n,2,286.84,2.04,N,0,2,0.72,0.72
25.7586,91.04026,298.57,0.57,0.52,2024-03-09,1905,N20,VIIRS,n,2,284.94,1.13,N,0,2,0.71,0.71
19.64951,73.05979,305.72,0.5,0.41,2024-03-10,2029,N20,VIIRS,n,2,291.29,2.59,N,0,2,0.77,0.77
18.53954,74.53676,307.84,0.42,0.38,2024-03-10,2029,N20,VIIRS,n,2,289.06,2.27,N,0,2,0.76,0.76
25.72544,90.80057,301.82,0.5,0.49,2024-03-11,2008,N20,VIIRS,n,2,286.78,0.75,N,0,2,0.71,0.71
20.21053,73.69357,316.58,0.61,0.53,2024-03-11,2010,N20,VIIRS,n,2,290.73,2.44,N,0,2,0.77,0.77
10.23166,77.28433,319.56,0.43,0.38,2024-03-11,2013,N20,VIIRS,n,2,284.76,2.19,N,0,2,0.79,0.79
25.75059,91.2142,316.17,0.44,0.39,2024-03-12,1949,N20,VIIRS,n,2,286.87,1.66,N,0,2,0.77,0.77
28.48009,77.66602,298.83,0.42,0.61,2024-03-12,1949,N20,VIIRS,n,2,287.79,0.66,N,0,2,0.71,0.71
25.06021,93.83981,314.9,0.41,0.45,2024-03-12,1949,N20,VIIRS,n,2,283.55,2.7,N,0,2,0.81,0.81
23.80469,85.53704,302.57,0.41,0.37,2024-03-12,1950,N20,VIIRS,n,2,290.38,1.23,N,0,2,0.71,0.71
23.77025,93.09861,306.4,0.39,0.36,2024-03-13,1931,N20,VIIRS,n,2,287.98,1.55,N,0,2,0.78,0.78
23.101,78.11488,300.37,0.7,0.75,2024-03-13,1931,N20,VIIRS,n,2,290.33,1.49,N,0,2,0.93,0.93
18.49073,76.66895,308.4,0.78,0.78,2024-03-13,1933,N20,VIIRS,n,2,288.08,1.36,N,0,2,0.72,0.72
19.95271,82.30437,302.85,0.71,0.75,2024-03-14,1913,N20,VIIRS,n,2,291.74,2.3,N,0,2,0.72,0.72
25.38562,74.69293,305.49,0.42,0.38,2024-03-14,2053,N20,VIIRS,n,2,289.12,0.89,N,0,2,0.82,0.82
25.94031,92.17873,314.26,0.38,0.59,2024-03-15,1852,N20,VIIRS,n,2,287.5,3.13,N,0,2,0.8,0.8
23.05195,92.41352,311.08,0.7,0.75,2024-03-16,1834,N20,VIIRS,n,2,290.39,2.08,N,0,2,0.75,0.75
26.70309,90.14393,300.08,0.55,0.51,2024-03-16,2014,N20,VIIRS,n,2,289.09,1.18,N,0,2,0.75,0.75
26.71691,90.94667,299.63,0.61,0.53,2024-03-16,2014,N20,VIIRS,n,2,288.6,1.76,N,0,2,0.72,0.72
23.81182,74.62289,310.27,0.47,0.47,2024-03-16,2015,N20,VIIRS,n,2,292.58,2.79,N,0,2,0.75,0.75
19.59636,74.58716,317.01,0.41,0.45,2024-03-16,2016,N20,VIIRS,n,2,288.21,2.33,N,0,2,0.73,0.73
26.89363,88.87657,306.91,0.41,0.37,2024-03-17,1955,N20,VIIRS,n,2,288.89,2.0,N,0,2,0.8,0.8
26.79341,89.27348,309.58,0.42,0.38,2024-03-17,1955,N20,VIIRS,n,2,290.58,0.96,N,0,2,0.75,0.75
24.35518,74.90051,302.9,0.46,0.63,2024-03-17,1956,N20,VIIRS,n,2,285.61,1.37,N,0,2,0.73,0.73
24.27728,74.46765,299.27,0.48,0.65,2024-03-17,1956,N20,VIIRS,n,2,288.54,1.5,N,0,2,0.77,0.77
23.41834,72.35188,305.42,0.65,0.73,2024-03-17,1957,N20,VIIRS,n,2,289.39,1.25,N,0,2,0.76,0.76
23.22984,74.49387,311.83,0.47,0.64,2024-03-17,1957,N20,VIIRS,n,2,291.37,3.19,N,0,2,0.83,0.83
17.36085,76.92587,306.56,0.55,0.51,2024-03-17,1958,N20,VIIRS,n,2,286.95,4.43,N,0,2,0.71,0.71
22.12954,73.85301,301.04,0.63,0.72,2024-03-17,2137,N20,VIIRS,n,2,290.65,2.62,N,0,2,0.8,0.8
27.2508,88.50547,314.73,0.45,0.39,2024-03-18,1936,N20,VIIRS,n,2,285.3,0.96,N,0,2,0.73,0.73
22.72128,77.39651,302.85,0.61,0.71,2024-03-18,1938,N20,VIIRS,n,2,287.79,1.04,N,0,2,0.8,0.8
22.57562,77.39188,299.52,0.52,0.67,2024-03-18,2118,N20,VIIRS,n,2,286.1,0.93,N,0,2,0.83,0.83
24.69285,73.37676,305.8,0.53,0.5,2024-03-18,2118,N20,VIIRS,n,2,289.9,1.89,N,0,2,0.79,0.79
23.12731,78.1896,301.16,0.57,0.69,2024-03-18,2118,N20,VIIRS,n,2,288.28,1.23,N,0,2,0.81,0.81
22.35185,69.93903,306.39,0.55,0.42,2024-03-18,2119,N20,VIIRS,n,2,284.72,1.7,N,0,2,0.76,0.76
13.50742,78.98706,302.77,0.78,0.78,2024-03-19,1921,N20,VIIRS,n,2,290.9,2.2,N,0,2,0.76,0.76
24.1514,74.48109,306.43,0.5,0.41,2024-03-19,2059,N20,VIIRS,n,2,284.52,2.0,N,0,2,0.8,0.8
22.8182,76.72344,308.84,0.47,0.48,2024-03-19,2059,N20,VIIRS,n,2,286.33,4.0,N,0,2,0.84,0.84
22.20799,77.21741,312.49,0.52,0.5,2024-03-19,2100,N20,VIIRS,n,2,284.62,2.48,N,0,2,0.72,0.72
10.11821,77.32171,313.9,0.44,0.63,2024-03-19,2103,N20,VIIRS,n,2,288.7,2.67,N,0,2,0.86,0.86
